"품목명","단위","등급","가격","산지","친환경구분","입력일"
"[감귤]비가림감귤","5kg","없음","9000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","6등","2000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","특(1등)","3500","제주","일반","20200130"
"[감귤]비가림감귤","5kg","5등","5000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","상(2등)","7500","제주","일반","20200130"
"[감귤]비가림감귤","5kg","4등","8500","제주","일반","20200130"
"[감귤]비가림감귤","5kg","6등","1500","제주","일반","20200130"
"[감귤]비가림감귤","5kg","5등","3000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","상(2등)","4500","제주","일반","20200130"
"[감귤]비가림감귤","5kg","4등","5000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","보통(3등)","7000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","보통(3등)","10000","제주","일반","20200130"
"[감귤]비가림감귤","5kg","특(1등)","2000","제주도 서귀포시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","10000","제주 제주시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","13000","제주 제주시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","5000","제주 제주시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","6500","제주 제주시","일반","20200130"
"[감귤]비가림","3kg","특(1등)","5000","제주 서귀포시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","15000","제주 제주시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","17000","제주 제주시","일반","20200130"
"[감귤]비가림","5kg","특(1등)","20000","제주 제주시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","18000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","22000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","20000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","48000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","46000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","17000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","116000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","19000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","65000","제주 제주시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","55000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","56000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","5kg","특(1등)","25000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","21000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","3kg","특(1등)","23000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","35000","제주 서귀포시","일반","20200130"
"[감귤]레드향(만감)","10kg","특(1등)","45000","제주 서귀포시","일반","20200130"
"[감귤]레드향","10kg","특(1등)","65000","제주 제주시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","23000","제주 제주시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","19500","제주도 서귀포시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","19000","제주도 서귀포시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","18000","제주도 서귀포시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","16500","제주도 서귀포시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","16000","제주도 서귀포시","일반","20200130"
"[감귤]레드향","5kg","특(1등)","23500","제주도 제주시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","15000","제주 서귀포시","일반","20200130"
"[감귤]레드향","5kg","특(1등)","15000","경남 진주시","일반","20200130"
"[감귤]레드향","5kg","특(1등)","18000","경남 진주시","일반","20200130"
"[감귤]레드향","3kg","특(1등)","17000","제주 서귀포시","일반","20200130"
"[감귤]레드향","10kg","특(1등)","48000","제주 서귀포시","일반","20200130"
